strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Flat5PctInitial,4+4,underdog,WR_DELTA,125,5,4,1,80.00,1338,338,250,1.3500,50,50
Flat5PctInitial,4+4,underdog,WR_DELTA,150,2,2,0,100.00,1259,259,100,2.5850,0,50
Flat5PctInitial,4+4,underdog,WR_DELTA,200,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,underdog,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,underdog,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,underdog,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,underdog,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,favorite,WR_DELTA,5,15,14,1,93.33,1228,228,750,0.3033,50,50
Flat5PctInitial,4+4,favorite,WR_DELTA,10,15,14,1,93.33,1228,228,750,0.3033,50,50
Flat5PctInitial,4+4,favorite,WR_DELTA,15,15,14,1,93.33,1228,228,750,0.3033,50,50
Flat5PctInitial,4+4,favorite,WR_DELTA,20,15,14,1,93.33,1228,228,750,0.3033,50,50
Flat5PctInitial,4+4,favorite,WR_DELTA,25,15,14,1,93.33,1228,228,750,0.3033,50,50
Flat5PctInitial,4+4,favorite,WR_DELTA,30,15,14,1,93.33,1228,228,750,0.3033,50,50
Flat5PctInitial,4+4,favorite,WR_DELTA,35,15,14,1,93.33,1228,228,750,0.3033,50,50
Flat5PctInitial,4+4,favorite,WR_DELTA,40,15,14,1,93.33,1228,228,750,0.3033,50,50
Flat5PctInitial,4+4,favorite,WR_DELTA,45,15,14,1,93.33,1228,228,750,0.3033,50,50
Flat5PctInitial,4+4,favorite,WR_DELTA,50,14,13,1,92.86,1205,205,700,0.2929,50,50
Flat5PctInitial,4+4,favorite,WR_DELTA,75,10,9,1,90.00,1111,111,500,0.2210,50,50
Flat5PctInitial,4+4,favorite,WR_DELTA,100,7,7,0,100.00,1122,122,350,0.3471,0,50
Flat5PctInitial,4+4,favorite,WR_DELTA,125,6,6,0,100.00,1102,102,300,0.3383,0,50
Flat5PctInitial,4+4,favorite,WR_DELTA,150,4,4,0,100.00,1074,74,200,0.3700,0,50
Flat5PctInitial,4+4,favorite,WR_DELTA,200,3,3,0,100.00,1059,59,150,0.3933,0,50
Flat5PctInitial,4+4,favorite,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,favorite,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,favorite,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,favorite,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,any,WR_DELTA,5,4,4,0,100.00,1376,376,400,0.9400,0,100
