strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Flat100,4+4,any,GPM,500,115,79,36,68.70,2865,1865,11500,0.1622,547,100
Flat100,4+4,any,XPM,100,2123,1491,632,70.23,55918,54918,212300,0.2587,1854,100
Flat100,4+4,any,XPM,200,1089,756,333,69.42,26031,25031,108900,0.2299,1422,100
Flat100,4+4,any,XPM,300,456,311,145,68.20,11755,10755,45600,0.2359,775,100
Flat100,4+4,any,XPM,400,187,129,58,68.98,5664,4664,18700,0.2494,621,100
Flat100,4+4,any,XPM,500,71,45,26,63.38,1679,679,7100,0.0956,553,100
Flat100,4+4,any,HERO_DAMAGE,5000,2005,1391,614,69.38,51808,50808,200500,0.2534,1989,100
Flat100,4+4,any,HERO_DAMAGE,10000,1233,843,390,68.37,30387,29387,123300,0.2383,2170,100
Flat100,4+4,any,HERO_DAMAGE,15000,667,443,224,66.42,14496,13496,66700,0.2023,2402,100
Flat100,4+4,any,HERO_DAMAGE,20000,309,211,98,68.28,8897,7897,30900,0.2556,905,100
Flat100,4+4,any,HERO_DAMAGE,25000,128,88,40,68.75,4455,3455,12800,0.2699,782,100
Flat100,4+4,any,TOWER_DAMAGE,5000,1711,1218,493,71.19,44137,43137,171100,0.2521,664,100
Flat100,4+4,any,TOWER_DAMAGE,10000,414,293,121,70.77,10520,9520,41400,0.2300,551,100
Flat100,4+4,any,TOWER_DAMAGE,15000,47,35,12,74.47,1987,987,4700,0.2100,250,100
Flat100,4+4,any,TOWER_DAMAGE,20000,2,0,2,0.00,800,-200,200,-1.0000,200,100
Flat100,4+4,any,TOWER_DAMAGE,25000,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,4+4,any,DAMAGE_TAKEN,10000,2076,1473,603,70.95,60119,59119,207600,0.2848,1904,100
Flat100,4+4,any,DAMAGE_TAKEN,20000,1231,872,359,70.84,34145,33145,123100,0.2693,2005,100
Flat100,4+4,any,DAMAGE_TAKEN,30000,726,519,207,71.49,19792,18792,72600,0.2588,1748,100
Flat100,4+4,any,DAMAGE_TAKEN,40000,428,304,124,71.03,11885,10885,42800,0.2543,952,100
Flat100,4+4,any,DAMAGE_TAKEN,50000,247,178,69,72.06,7239,6239,24700,0.2526,730,100
Flat100,4+4,any,TEAM_PARTICIPATION,1,2455,1704,751,69.41,71880,70880,245500,0.2887,1561,100
Flat100,4+4,any,TEAM_PARTICIPATION,2,1475,1014,461,68.75,40311,39311,147500,0.2665,1068,100
